id	term	region	sex	name	surname	party	change
Ramazan.Başak	23	Şanlıurfa	M	Ramazan	Başak	AKP	
Ramazan.Can	22	Kırıkkale	M	Ramazan	Can	AKP	
Ramazan.Can	24	Kırıkkale	M	Ramazan	Can	AKP	
Ramazan.Can	25	Kırıkkale	M	Ramazan	Can	AKP	
Ramazan.Can	26	Kırıkkale	M	Ramazan	Can	AKP	
Ramazan.Can	27	Kırıkkale	M	Ramazan	Can	AKP	
Ramazan.Gül	21	Isparta	M	Ramazan	Gül	DYP	
Ramazan.Kaşlı	27	Aksaray	M	Ramazan	Kaşlı	MHP	
RamazanKerim.Özkan	22	Burdur	M	Ramazan Kerim	Özkan	CHP	
RamazanKerim.Özkan	23	Burdur	M	Ramazan Kerim	Özkan	CHP	
RamazanKerim.Özkan	24	Burdur	M	Ramazan Kerim	Özkan	CHP	
Ramazan.Mirzaoğlu	21	Kırşehir	M	Ramazan	Mirzaoğlu	MHP	
Ramazan.Toprak	21	Aksaray	M	Ramazan	Toprak	FAZILET	
Ramazan.Toprak	22	Aksaray	M	Ramazan	Toprak	AKP	
Ramis.Topal	24	Amasya	M	Ramis	Topal	CHP	
Rasim.Çakır	22	Edirne	M	Rasim	Çakır	CHP	
Rasim.Çakır	23	Edirne	M	Rasim	Çakır	CHP	
Rasim.Zaimoğlu	21	Giresun	M	Rasim	Zaimoğlu	DYP	
Ravza.KavakcıKan	25	İstanbul	F	Ravza	Kavakcı Kan	AKP	
Ravza.KavakçıKan	26	İstanbul	F	Ravza	Kavakçı Kan	AKP	
Ravza.KavakcıKan	27	İstanbul	F	Ravza	Kavakcı Kan	AKP	
Recai.Berber	23	Manisa	M	Recai	Berber	AKP	
Recai.Berber	24	Manisa	M	Recai	Berber	AKP	
Recai.Berber	25	Manisa	M	Recai	Berber	AKP	
Recai.Berber	26	Manisa	M	Recai	Berber	AKP	
Recai.Birgün	23	İzmir	M	Recai	Birgün	CHP	
Recai.Yıldırım	21	Adana	M	Recai	Yıldırım	MHP	
Recai.Yıldırım	23	Adana	M	Recai	Yıldırım	MHP	
Recep.Akdağ	22	Erzurum	M	Recep	Akdağ	AKP	
Recep.Akdağ	23	Erzurum	M	Recep	Akdağ	AKP	
Recep.Akdağ	24	Erzurum	M	Recep	Akdağ	AKP	
Recep.Akdağ	26	Erzurum	M	Recep	Akdağ	AKP	
Recep.Akdağ	27	Erzurum	M	Recep	Akdağ	AKP	
Recep.Çetin	25	Balıkesir	M	Recep	Çetin	MHP	
Recep.Garip	22	Adana	M	Recep	Garip	AKP	
Recep.Gürkan	24	Edirne	M	Recep	Gürkan	CHP	
Recep.Konuk	25	Karaman	M	Recep	Konuk	AKP	
Recep.Konuk	26	Karaman	M	Recep	Konuk	AKP	
Recep.Koral	22	İstanbul	M	Recep	Koral	AKP	
Recep.Koral	23	İstanbul	M	Recep	Koral	AKP	
Recep.Önal	21	Bursa	M	Recep	Önal	DSP	
Recep.Özel	22	Isparta	M	Recep	Özel	AKP	
Recep.Özel	24	Isparta	M	Recep	Özel	AKP	
Recep.Özel	25	Isparta	M	Recep	Özel	AKP	
Recep.Özel	27	Isparta	M	Recep	Özel	AKP	
Recep.Şeker	25	Karaman	M	Recep	Şeker	AKP	
Recep.Şeker	26	Karaman	M	Recep	Şeker	AKP	
Recep.Şeker	27	Karaman	M	Recep	Şeker	AKP	
Recep.Taner	23	Aydın	M	Recep	Taner	MHP	
RecepTayyip.Erdoğan	22	Siirt	M	Recep Tayyip	Erdoğan	AKP	
RecepTayyip.Erdoğan	23	İstanbul	M	Recep Tayyip	Erdoğan	AKP	
RecepTayyip.Erdoğan	24	İstanbul	M	Recep Tayyip	Erdoğan	AKP	
Recep.Uncuoğlu	25	Sakarya	M	Recep	Uncuoğlu	AKP	
Recep.Uncuoğlu	26	Sakarya	M	Recep	Uncuoğlu	AKP	
Recep.Uncuoğlu	27	Sakarya	M	Recep	Uncuoğlu	AKP	
Recep.Yıldırım	22	Sakarya	M	Recep	Yıldırım	AKP	
Recep.Yıldırım	23	Sakarya	M	Recep	Yıldırım	AKP	
Refik.Eryılmaz	24	Hatay	M	Refik	Eryılmaz	CHP	Bağımsız
Refik.Özen	27	Bursa	M	Refik	Özen	AKP	
Reha.Çamuroğlu	23	İstanbul	M	Reha	Çamuroğlu	AKP	
Reha.Denemeç	22	Ankara	M	Reha	Denemeç	AKP	
Reha.Denemeç	23	Ankara	M	Reha	Denemeç	AKP	
Reha.Denemeç	24	Ankara	M	Reha	Denemeç	AKP	
Remzi.Çetin	21	Konya	M	Remzi	Çetin	FAZILET	
Remzi.Çetin	22	Konya	M	Remzi	Çetin	AKP	
Remzi.Özgökçe	25	Van	M	Remzi	Özgökçe	HDP	
Remziye.Öztoprak	22	Ankara	F	Remziye	Öztoprak	AKP	
Remziye.Sıvacı	25	Afyonkarahisar	F	Remziye	Sıvacı	AKP	
Remziye.Tosun	27	Diyarbakır	F	Remziye	Tosun	HDP	
Reşat.Doğru	21	Tokat	M	Reşat	Doğru	MHP	
Reşat.Doğru	23	Tokat	M	Reşat	Doğru	MHP	
Reşat.Doğru	24	Tokat	M	Reşat	Doğru	MHP	
Reşat.Petek	25	Burdur	M	Reşat	Petek	AKP	
Reşat.Petek	26	Burdur	M	Reşat	Petek	AKP	
Reşit.Polat	25	Kilis	M	Reşit	Polat	AKP	
Reşit.Polat	26	Kilis	M	Reşit	Polat	AKP	
Resul.Tosun	22	Tokat	M	Resul	Tosun	AKP	
Reyhan.Tugay	22	Afyonkarahisar	F	Reyhan	Tugay	AKP	
Rifat.Serdaroğlu	21	İzmir	M	Rifat	Serdaroğlu	ANAP	
Rizgin.Birlik	27	Şırnak	M	Rizgin	Birlik	AKP	
Rıdvan.Budak	21	İstanbul	M	Rıdvan	Budak	DSP	
Rıdvan.Turan	25	Adana	M	Rıdvan	Turan	HDP	
Rıdvan.Turan	27	Mersin	M	Rıdvan	Turan	HDP	
Rıdvan.Yalçın	23	Ordu	M	Rıdvan	Yalçın	MHP	
Rıfat.Sait	24	İzmir	M	Rıfat	Sait	AKP	
Rıtvan.Köybaşı	22	Nevşehir	M	Rıtvan	Köybaşı	AKP	
Rıtvan.Köybaşı	23	Nevşehir	M	Rıtvan	Köybaşı	AKP	
Rıza.Akçalı	21	Manisa	M	Rıza	Akçalı	DYP	
Rıza.Posacı	27	Aydın	M	Rıza	Posacı	AKP	
Rıza.Türmen	24	İzmir	M	Rıza	Türmen	CHP	
Rıza.Ulucak	21	Ankara	M	Rıza	Ulucak	FAZILET	
Ruhi.Açıkgöz	22	Aksaray	M	Ruhi	Açıkgöz	AKP	
Ruhi.Açıkgöz	23	Aksaray	M	Ruhi	Açıkgöz	AKP	
Ruhi.Açıkgöz	24	Aksaray	M	Ruhi	Açıkgöz	AKP	
Ruhi.Ersoy	25	Osmaniye	M	Ruhi	Ersoy	MHP	
Ruhi.Ersoy	26	Osmaniye	M	Ruhi	Ersoy	MHP	
Ruhsar.Demirel	24	Eskişehir	F	Ruhsar	Demirel	MHP	
Ruhsar.Demirel	25	Eskişehir	F	Ruhsar	Demirel	MHP	
Rümeysa.Kadak	27	İstanbul	F	Rümeysa	Kadak	AKP	
Rüstem.Zeydan	23	Hakkâri	M	Rüstem	Zeydan	AKP	
RüştüKazım.Yücelen	21	Mersin	M	Rüştü Kazım	Yücelen	ANAP	
RüveydeGülseren.Işık	25	Konya	F	Rüveyde Gülseren	Işık	AKP	
Saadet.Becerekli	26	Batman	F	Saadet	Becerekli	HDP	
Saadet.Becerikli	25	Batman	F	Saadet	Becerikli	HDP	
Saadettin.Aydın	23	Erzurum	M	Saadettin	Aydın	AKP	
Sabahat.Akkiraz	24	İstanbul	F	Sabahat	Akkiraz	CHP	
Sabahat.ÖzgürsoyÇelik	27	Hatay	F	Sabahat	Özgürsoy Çelik	AKP	
Sabahattin.Çakmakoğlu	21	Kayseri	M	Sabahattin	Çakmakoğlu	MHP	
Sabahattin.Çakmakoğlu	23	Kayseri	M	Sabahattin	Çakmakoğlu	MHP	
Sabahattin.Cevheri	22	Şanlıurfa	M	Sabahattin	Cevheri	AKP	
Sabahattin.Cevheri	23	Şanlıurfa	M	Sabahattin	Cevheri	Bağımsız	
Sabahattin.Yıldız	21	Muş	M	Sabahattin	Yıldız	FAZILET	
Sabahattin.Yıldız	22	Muş	M	Sabahattin	Yıldız	AKP	
Şaban.Dişli	22	Sakarya	M	Şaban	Dişli	AKP	
Şaban.Dişli	23	Sakarya	M	Şaban	Dişli	AKP	
Şaban.Dişli	26	Sakarya	M	Şaban	Dişli	AKP	
Şaban.Kardeş	21	Bayburt	M	Şaban	Kardeş	MHP	
ŞabanRamis.Savaş	21	Sakarya	M	Şaban Ramis	Savaş	DSP	
Sabri.Öztürk	26	Giresun	M	Sabri	Öztürk	AKP	
Sabri.Öztürk	27	Giresun	M	Sabri	Öztürk	AKP	
Sabri.Varan	22	Gümüşhane	M	Sabri	Varan	AKP	
Sacid.Yıldız	23	İstanbul	M	Sacid	Yıldız	CHP	
Sacit.Günbey	21	Diyarbakır	M	Sacit	Günbey	FAZILET	
Şadan.Şimşek	21	Edirne	M	Şadan	Şimşek	DSP	
Şadan.Tuzcu	21	İstanbul	M	Şadan	Tuzcu	ANAP	
Sadettin.Tantan	21	İstanbul	M	Sadettin	Tantan	ANAP	
Sadir.Durmaz	24	Yozgat	M	Sadir	Durmaz	MHP	
Sadir.Durmaz	25	Yozgat	M	Sadir	Durmaz	MHP	
Sadir.Durmaz	27	Ankara	M	Sadir	Durmaz	MHP	
Sadi.Somuncuoğlu	21	Aksaray	M	Sadi	Somuncuoğlu	MHP	
Sadık.Badak	23	Antalya	M	Sadık	Badak	AKP	
Sadık.Badak	24	Antalya	M	Sadık	Badak	AKP	
Sadık.Kırbaş	21	Çanakkale	M	Sadık	Kırbaş	DSP	
Sadık.Yakut	21	Kayseri	M	Sadık	Yakut	FAZILET	
Sadık.Yakut	22	Kayseri	M	Sadık	Yakut	AKP	
Sadık.Yakut	23	Kayseri	M	Sadık	Yakut	AKP	
Sadık.Yakut	24	Kayseri	M	Sadık	Yakut	AKP	
Sadullah.Ergin	22	Hatay	M	Sadullah	Ergin	AKP	
Sadullah.Ergin	23	Hatay	M	Sadullah	Ergin	AKP	
Sadullah.Ergin	24	Hatay	M	Sadullah	Ergin	AKP	
Sadullah.Kısacık	25	Adana	M	Sadullah	Kısacık	AKP	
Şafak.Özanli	25	Kars	F	Şafak	Özanli	HDP	
Şafak.Pavey	25	İstanbul	F	Şafak	Pavey	CHP	
Şafak.Pavey	26	İstanbul	F	Şafak	Pavey	CHP	Milletvekilliğinden istifa
SaffetArıkan.Bedük	21	Ankara	M	Saffet Arıkan	Bedük	DYP	
Saffet.Başaran	21	İzmir	M	Saffet	Başaran	DSP	
Saffet.Benli	22	Mersin	M	Saffet	Benli	AKP	
Saffet.Kaya	21	Ardahan	M	Saffet	Kaya	DYP	
Saffet.Kaya	23	Ardahan	M	Saffet	Kaya	AKP	
Saffet.Sancaklı	25	Kocaeli	M	Saffet	Sancaklı	MHP	
Saffet.Sancaklı	26	Kocaeli	M	Saffet	Sancaklı	MHP	
Saffet.Sancaklı	27	Kocaeli	M	Saffet	Sancaklı	MHP	
Safiye.Seymenoğlu	23	Trabzon	F	Safiye	Seymenoğlu	AKP	
Safiye.Seymenoğlu	24	Trabzon	F	Safiye	Seymenoğlu	AKP	
Şahap.Kavcıoğlu	26	Bayburt	M	Şahap	Kavcıoğlu	AKP	
Şahin.Mengü	23	Manisa	M	Şahin	Mengü	CHP	
Şahin.Tin	26	Denizli	M	Şahin	Tin	AKP	
Şahin.Tin	27	Denizli	M	Şahin	Tin	AKP	
Sait.Açba	21	Afyonkarahisar	M	Sait	Açba	FAZILET	
Sait.Açba	22	Afyonkarahisar	M	Sait	Açba	AKP	
Sait.Açba	23	Afyonkarahisar	M	Sait	Açba	AKP	
Sait.Açba	24	Afyonkarahisar	M	Sait	Açba	AKP	
Sait.Dede	27	Hakkâri	M	Sait	Dede	HDP	
Sait.Yüce	25	Amasya	M	Sait	Yüce	AKP	
Sait.Yüce	26	Isparta	M	Sait	Yüce	AKP	
Sakine.Öz	24	Manisa	F	Sakine	Öz	CHP	
SalihaSera.KadıgilSütlü	27	İstanbul	F	Saliha Sera	Kadıgil Sütlü	CHP	
Salih.Çelen	21	Antalya	M	Salih	Çelen	DYP	
Salih.Çetinkaya	25	Kırşehir	M	Salih	Çetinkaya	AKP	
Salih.Çetinkaya	26	Kırşehir	M	Salih	Çetinkaya	AKP	
Salih.Cora	26	Trabzon	M	Salih	Cora	AKP	
Salih.Cora	27	Trabzon	M	Salih	Cora	AKP	
Salih.Dayıoğlu	21	İzmir	M	Salih	Dayıoğlu	DSP	
Salihe.Aydeniz	27	Diyarbakır	F	Salihe	Aydeniz	HDP	
Salih.Erbeyin	21	Denizli	M	Salih	Erbeyin	MHP	
Salih.Fırat	24	Adıyaman	M	Salih	Fırat	CHP	AKP
Salih.Fırat	25	Adıyaman	M	Salih	Fırat	AKP	
Salih.Fırat	26	Adıyaman	M	Salih	Fırat	AKP	
Salih.Gün	22	Kocaeli	M	Salih	Gün	CHP	
Salih.Kapusuz	21	Kayseri	M	Salih	Kapusuz	FAZILET	
Salih.Kapusuz	22	Ankara	M	Salih	Kapusuz	AKP	
Salih.Kapusuz	23	Ankara	M	Salih	Kapusuz	AKP	
Salih.Kapusuz	24	Ankara	M	Salih	Kapusuz	AKP	
Salih.Koca	24	Eskişehir	M	Salih	Koca	AKP	
Salih.Koca	25	Eskişehir	M	Salih	Koca	AKP	
Salih.Sümer	21	Diyarbakır	M	Salih	Sümer	DYP	
Salim.Çivitcioğlu	27	Çankırı	M	Salim	Çivitcioğlu	AKP	
Salim.Ensarioğlu	21	Diyarbakır	M	Salim	Ensarioğlu	DYP	
Salim.Uslu	24	Çorum	M	Salim	Uslu	AKP	
Salim.Uslu	25	Çorum	M	Salim	Uslu	AKP	
Salim.Uslu	26	Çorum	M	Salim	Uslu	AKP	
Sami.Çakır	26	Kocaeli	M	Sami	Çakır	AKP	
Sami.Çakır	27	Kocaeli	M	Sami	Çakır	AKP	
Sami.Dedeoğlu	26	Kayseri	M	Sami	Dedeoğlu	AKP	
Sami.Güçlü	22	Konya	M	Sami	Güçlü	AKP	
Sami.Güçlü	23	Konya	M	Sami	Güçlü	AKP	
Şamil.Ayrım	21	İstanbul	M	Şamil	Ayrım	ANAP	
Şamil.Ayrım	27	İstanbul	M	Şamil	Ayrım	AKP	
Şamil.Tayyar	25	Gaziantep	M	Şamil	Tayyar	AKP	
Şamil.Tayyar	26	Gaziantep	M	Şamil	Tayyar	AKP	
Sebahattin.Karakelle	21	Erzincan	M	Sebahattin	Karakelle	DYP	
Sebahattin.Karakelle	23	Erzincan	M	Sebahattin	Karakelle	AKP	
Sebahattin.Karakelle	24	Erzincan	M	Sebahattin	Karakelle	AKP	
Sebahattin.Karakelle	26	Erzincan	M	Sebahattin	Karakelle	AKP	
Sebahat.Tuncel	23	İstanbul	F	Sebahat	Tuncel	Bağımsız	
Sebahat.Tuncel	24	İstanbul	F	Sebahat	Tuncel	Bağımsız	HDP
Sebahat.Vardar	21	Bilecik	F	Sebahat	Vardar	DSP	
Sebğatullah.Seydaoğlu	21	Diyarbakır	F	Sebğatullah	Seydaoğlu	ANAP	
Şebnem.Koçakelçi	25	Bingöl	F	Şebnem	Koçakelçi	AKP	
Sedat.Bucak	21	Şanlıurfa	M	Sedat	Bucak	DYP	
Sedat.Çevik	21	Ankara	M	Sedat	Çevik	MHP	
Sedat.Kızılcıklı	22	Bursa	M	Sedat	Kızılcıklı	AKP	
Sedat.Kızılcıklı	23	Bursa	M	Sedat	Kızılcıklı	AKP	
Sedat.Pekel	22	Balıkesir	M	Sedat	Pekel	CHP	
Sedat.Uzunbay	22	İzmir	M	Sedat	Uzunbay	CHP	
Sedef.Küçük	24	İstanbul	M	Sedef	Küçük	CHP	
Sefer.Aycan	25	Kahramanmaraş	M	Sefer	Aycan	MHP	
Sefer.Aycan	27	Kahramanmaraş	M	Sefer	Aycan	MHP	
Sefer.Ekşi	21	Kocaeli	M	Sefer	Ekşi	ANAP	
Sefer.Koçak	21	Ordu	M	Sefer	Koçak	ANAP	
Şefik.Zengin	22	Mersin	M	Şefik	Zengin	CHP	
Şefkat.Çetin	21	Ankara	M	Şefkat	Çetin	MHP	
Şefkat.Çetin	25	Ankara	M	Şefkat	Çetin	MHP	
Şefkat.Çetin	26	Ankara	M	Şefkat	Çetin	MHP	
Seher.AkçınarBayar	25	Erzurum	F	Seher	Akçınar Bayar	HDP	
Selahattin.Cebeli	22	Mardin	M	Selahattin	Cebeli	AKP	
Selahattin.Demirtaş	23	Diyarbakır	M	Selahattin	Demirtaş	Bağımsız	
Selahattin.Demirtaş	24	Hakkâri	M	Selahattin	Demirtaş	Bağımsız	HDP
Selahattin.Demirtaş	25	İstanbul	M	Selahattin	Demirtaş	HDP	
Selahattin.Demirtaş	26	İstanbul	M	Selahattin	Demirtaş	HDP	
Selahattin.Karaahmetoğlu	24	Giresun	M	Selahattin	Karaahmetoğlu	CHP	
Selahattin.Minsolmaz	26	Kırklareli	M	Selahattin	Minsolmaz	AKP	
Selahattin.Minsolmaz	27	Kırklareli	M	Selahattin	Minsolmaz	AKP	
Selami.Altınok	27	Erzurum	M	Selami	Altınok	AKP	
Selami.Özyaşar	25	Van	M	Selami	Özyaşar	HDP	
Selami.Uzun	22	Sivas	M	Selami	Uzun	AKP	
Selami.Uzun	23	Sivas	M	Selami	Uzun	AKP	
Selami.Yiğit	22	Kars	M	Selami	Yiğit	CHP	
Selçuk.Ayhan	23	İzmir	M	Selçuk	Ayhan	CHP	
Selçuk.Özdağ	24	Manisa	M	Selçuk	Özdağ	AKP	
Selçuk.Özdağ	25	Manisa	M	Selçuk	Özdağ	AKP	
Selçuk.Özdağ	26	Manisa	M	Selçuk	Özdağ	AKP	
Selim.Dursun	25	Sivas	M	Selim	Dursun	AKP	
Selim.Dursun	26	Sivas	M	Selim	Dursun	AKP	
Selim.Gültekin	27	Niğde	M	Selim	Gültekin	AKP	
Selim.Yağcı	27	Bilecik	M	Selim	Yağcı	AKP	
Selina.Doğan	25	İstanbul	F	Selina	Doğan	CHP	
Selina.Doğan	26	İstanbul	F	Selina	Doğan	CHP	
Selin.SayekBöke	25	İzmir	F	Selin	Sayek Böke	CHP	
Selin.SayekBöke	26	İzmir	F	Selin	Sayek Böke	CHP	
Selin.SayekBöke	27	İzmir	F	Selin	Sayek Böke	CHP	
SelmaAliye.Kavaf	23	Denizli	F	Selma Aliye	Kavaf	AKP	
Selma.Irmak	24	Şırnak	F	Selma	Irmak	Bağımsız	HDP
Selma.Irmak	25	Hakkâri	F	Selma	Irmak	HDP	
Selma.Irmak	26	Hakkâri	F	Selma	Irmak	HDP	Milletvekilliğinin düşmesi
SelmanOğuzhan.Eser	27	Karaman	M	Selman Oğuzhan	Eser	AKP	
Selman.Özboyacı	27	Konya	M	Selman	Özboyacı	AKP	
Sema.Kırcı	25	Balıkesir	F	Sema	Kırcı	AKP	
Sema.Kırcı	26	Balıkesir	F	Sema	Kırcı	AKP	
Sema.Pişkinsüt	21	Aydın	F	Sema	Pişkinsüt	DSP	
Sema.Ramazanoğlu	26	Denizli	F	Sema	Ramazanoğlu	AKP	
Semiha.Ekinci	27	Sivas	F	Semiha	Ekinci	AKP	
Semiha.Öyüş	22	Aydın	F	Semiha	Öyüş	AKP	
Semiha.Öyüş	24	Aydın	F	Semiha	Öyüş	AKP	
Semra.Güzel	27	Diyarbakır	F	Semra	Güzel	HDP	
Semra.KaplanKıvırcık	27	Manisa	F	Semra	Kaplan Kıvırcık	HDP	
Şemsettin.Emir	25	Edirne	M	Şemsettin	Emir	AKP	
Şemsettin.Murat	22	Elazığ	M	Şemsettin	Murat	AKP	
Sena.Kaleli	24	Bursa	F	Sena	Kaleli	CHP	
Şenal.Sarıhan	25	Ankara	F	Şenal	Sarıhan	CHP	
Şenal.Sarıhan	26	Ankara	F	Şenal	Sarıhan	CHP	
SenaNur.Çelik	25	Antalya	F	Sena Nur	Çelik	AKP	
SenaNur.Çelik	26	Antalya	F	Sena Nur	Çelik	AKP	
Sencer.Ayata	24	Ankara	M	Sencer	Ayata	CHP	
Şenel.Kapıcı	21	Samsun	M	Şenel	Kapıcı	DSP	
Şenel.Yediyıldız	27	Ordu	M	Şenel	Yediyıldız	AKP	
Şenol.Bal	23	İzmir	M	Şenol	Bal	MHP	
Şenol.Bal	27	Ankara	M	Şenol	Bal	IYI	
Şenol.Sunat	27	İzmir	M	Şenol	Sunat	IYI	
Seracettin.Karayağız	22	Muş	M	Seracettin	Karayağız	AKP	
Seracettin.Karayağız	23	Muş	M	Seracettin	Karayağız	AKP	
Şerafettin.Halis	23	Tunceli	M	Şerafettin	Halis	Bağımsız	
Şerafettin.Turpcu	25	Zonguldak	M	Şerafettin	Turpcu	CHP	
Şerafettin.Turpcu	26	Zonguldak	M	Şerafettin	Turpcu	CHP	
Serap.Yaşar	26	İstanbul	F	Serap	Yaşar	AKP	
Serap.Yaşar	27	İstanbul	F	Serap	Yaşar	AKP	
Serdal.Kuyucuoğlu	26	Mersin	M	Serdal	Kuyucuoğlu	CHP	
Serdar.Soydan	24	Çanakkale	M	Serdar	Soydan	CHP	
Şeref.Malkoç	21	Trabzon	M	Şeref	Malkoç	FAZILET	
Şerif.Birinç	22	Bursa	M	Şerif	Birinç	AKP	
Serkan.Bayram	26	Erzincan	M	Serkan	Bayram	AKP	
Serkan.Bayram	27	İstanbul	M	Serkan	Bayram	AKP	
Serkan.Topal	25	Hatay	M	Serkan	Topal	CHP	
Serkan.Topal	26	Hatay	M	Serkan	Topal	CHP	
Serkan.Topal	27	Hatay	M	Serkan	Topal	CHP	
Sermet.Atay	27	Gaziantep	M	Sermet	Atay	Milletvekilliğinden istifa	
Sermin.Balık	24	Elazığ	F	Sermin	Balık	AKP	
Sermin.Balık	27	Elazığ	F	Sermin	Balık	AKP	
Serpil.Bulut	25	Elazığ	F	Serpil	Bulut	AKP	
Serpil.KemalbayPekgözegü	27	İzmir	F	Serpil	Kemalbay Pekgözegü	HDP	
Serpil.Yıldız	22	İzmir	F	Serpil	Yıldız	AKP	
Servet.Ünsal	27	Ankara	M	Servet	Ünsal	CHP	
Sevahir.Bayındır	23	Şırnak	F	Sevahir	Bayındır	Bağımsız	
Sevda.BayazKaçar	24	Kahramanmaraş	F	Sevda	Bayaz Kaçar	AKP	
Sevda.BayazKaçar	25	Kahramanmaraş	F	Sevda	Bayaz Kaçar	AKP	
Sevda.ErdanKılıç	26	İzmir	F	Sevda	Erdan Kılıç	CHP	
Sevda.ErdanKılıç	27	İzmir	F	Sevda	Erdan Kılıç	CHP	
Sevgi.Esen	21	Kayseri	F	Sevgi	Esen	DYP	
Sevim.Savaşer	24	İstanbul	F	Sevim	Savaşer	AKP	
Sevim.Savaşer	25	İstanbul	F	Sevim	Savaşer	AKP	
Şevin.Coşkun	27	Muş	F	Şevin	Coşkun	HDP	
Şevket.Arz	22	Trabzon	M	Şevket	Arz	CHP	
ŞevketBülend.Yahnici	21	Ankara	M	Şevket Bülend	Yahnici	MHP	
Şevket.Gürsoy	22	Adıyaman	M	Şevket	Gürsoy	CHP	
Şevket.Gürsoy	23	Adıyaman	M	Şevket	Gürsoy	AKP	
Şevket.Köse	23	Adıyaman	M	Şevket	Köse	CHP	
Şevket.Orhan	22	Bursa	M	Şevket	Orhan	AKP	
Seydi.Karakuş	21	Kütahya	M	Seydi	Karakuş	MHP	
Seyfettin.Yılmaz	24	Adana	M	Seyfettin	Yılmaz	MHP	
Seyfettin.Yılmaz	25	Adana	M	Seyfettin	Yılmaz	MHP	
Seyfettin.Yılmaz	26	Adana	M	Seyfettin	Yılmaz	MHP	
Şeyhmus.Dinçel	27	Mardin	M	Şeyhmus	Dinçel	AKP	
SeyitAhmet.Göçer	25	Kırıkkale	M	Seyit Ahmet	Göçer	MHP	
Seyit.Eyyüpoğlu	23	Şanlıurfa	M	Seyit	Eyyüpoğlu	AKP	
Seyit.Eyyüpoğlu	24	Urfa	M	Seyit	Eyyüpoğlu	AKP	
Seyit.Eyyüpoğlu	25	Şanlıurfa	M	Seyit	Eyyüpoğlu	AKP	
Seyit.Sertçelik	24	Ankara	M	Seyit	Sertçelik	AKP	
Seyit.Torun	25	Ordu	M	Seyit	Torun	CHP	
Seyit.Torun	26	Ordu	M	Seyit	Torun	CHP	
Seyit.Torun	27	Ordu	M	Seyit	Torun	CHP	
SeyyitHaşim.Haşimi	21	Diyarbakır	M	Seyyit Haşim	Haşimi		
Sezai.Temelli	25	İstanbul	M	Sezai	Temelli	HDP	
Sibel.Özdemir	26	İstanbul	F	Sibel	Özdemir	CHP	
Sibel.Özdemir	27	İstanbul	F	Sibel	Özdemir	CHP	Bağımsız
Sibel.Yiğitalp	25	Diyarbakır	F	Sibel	Yiğitalp	HDP	
Sibel.Yiğitalp	26	Diyarbakır	F	Sibel	Yiğitalp	HDP	
Sinan.Özkan	22	Kastamonu	M	Sinan	Özkan	AKP	
Şinasi.Öktem	23	İstanbul	M	Şinasi	Öktem	CHP	
Şirin.Ünal	25	İstanbul	M	Şirin	Ünal	AKP	
Şirin.Ünal	26	İstanbul	M	Şirin	Ünal	AKP	
Şirin.Ünal	27	İstanbul	M	Şirin	Ünal	AKP	
Sıdıka.Sarıbekir	22	İstanbul	F	Sıdıka	Sarıbekir	CHP	
Sıdık.Taş	27	Siirt	M	Sıdık	Taş	HDP	
Sırrı.Sakık	23	Muş	M	Sırrı	Sakık	Bağımsız	
Sırrı.Sakık	24	Muş	M	Sırrı	Sakık	Bağımsız	BDP
SırrıSüreyya.Önder	24	İstanbul	M	Sırrı Süreyya	Önder	Bağımsız	HDP
SırrıSüreyya.Önder	25	Ankara	M	Sırrı Süreyya	Önder	HDP	
SırrıSüreyya.Önder	26	Ankara	M	Sırrı Süreyya	Önder	HDP	
Sıtkı.Güvenç	24	Kahramanmaraş	M	Sıtkı	Güvenç	AKP	
Sıtkı.Turan	21	Çanakkale	M	Sıtkı	Turan	MHP	
Soner.Aksoy	22	Kütahya	M	Soner	Aksoy	AKP	
Soner.Aksoy	23	Kütahya	M	Soner	Aksoy	AKP	
Suat.Binici	23	Samsun	M	Suat	Binici	CHP	
Suat.Kılıç	22	Samsun	M	Suat	Kılıç	AKP	
Suat.Kılıç	23	Samsun	M	Suat	Kılıç	AKP	
Suat.Kınıklıoğlu	23	Çankırı	M	Suat	Kınıklıoğlu	AKP	
Suat.Önal	25	Osmaniye	M	Suat	Önal	AKP	
Suat.Önal	26	Osmaniye	M	Suat	Önal	AKP	
Suat.Özcan	27	Muğla	M	Suat	Özcan	CHP	
Suat.Pamukçu	21	Bayburt	M	Suat	Pamukçu	FAZILET	
Şuay.Alpay	25	Elazığ	M	Şuay	Alpay	AKP	
Şuayip.Üşenmez	21	Yozgat	M	Şuayip	Üşenmez	MHP	
Suha.Tanık	21	İzmir	M	Suha	Tanık	ANAP	
ŞükranGüldal.Mumcu	23	İzmir	F	Şükran Güldal	Mumcu	CHP	
Şükrü.Ayalan	22	Tokat	M	Şükrü	Ayalan	AKP	
Şükrü.Ayalan	23	Tokat	M	Şükrü	Ayalan	AKP	
Şükrü.Önder	22	Yalova	M	Şükrü	Önder	AKP	
ŞükrüSina.Gürel	21	İzmir	M	Şükrü Sina	Gürel	DSP	
Şükrü.Ünal	21	Osmaniye	M	Şükrü	Ünal	FAZILET	
Şükrü.Ünal	22	Osmaniye	M	Şükrü	Ünal	AKP	
Şükrü.Yürür	21	Ordu	M	Şükrü	Yürür	ANAP	
SüleymanArif.Emre	21	İstanbul	M	Süleyman Arif	Emre	FAZILET	
